Unnamed: 0,ID,Name,Alias,Gender,Hair Color,Love Rank,Hate Rank,Eye color,Birthday,Blood Type,Tags,Love Count,Hate Count,Description,url,Counts,MAL_ID
27977,27979,Lily ENSTOMACH,Unknown,Female,Turquoise,13.032,13.609,Unknown,Unknown,Unknown,"Sailors, Ponytail, Superpowers, Big Eaters, Giant",148,32,Unknown,https://www.anime-planet.com/characters/lily-enstomach,180.0,21.0
17602,17604,Phobio,Unknown,Male,Purple,18.115,5.88,Yellow,Unknown,Unknown,"Tails, Pointy Ears, Magic Users, Fire Powers, Elemental Powers, Dark-skinned, Armor",92,88,Unknown,https://www.anime-planet.com/characters/phobio,180.0,
15510,15512,Heuk-Chi,Unknown,Male,Black,14.051,10.3,Unknown,Unknown,Unknown,Hair Buns,134,46,Unknown,https://www.anime-planet.com/characters/heuk-chi,180.0,
12769,12771,Liao Diao HE,Karyou Ten,Female,Brown,11.776,29.984,Unknown,Unknown,Unknown,Hair Antenna,170,10,Unknown,https://www.anime-planet.com/characters/liao-diao-he,180.0,12031.0
34074,34076,Kamo,Platy,Unknown,Blonde,12.04,23.138,Unknown,Unknown,Unknown,"Animals, Birds",165,15,Unknown,https://www.anime-planet.com/characters/kamo-sabagebu,180.0,
37758,37760,Prince Endymion,Prince Darien,Male,Black,11.722,31.735,Unknown,Unknown,Unknown,"Armor, Capes, Royalty",171,9,A prince who lived in ancient times. He was the lover of Princess Serenity .,https://www.anime-planet.com/characters/prince-endymion,180.0,
24869,24871,Shimon IKARUGA,"Birdmaru, Suzaku",Male,Red,11.73,32.308,Blue,September 13,O,"Exorcists, Headphones, Onmyouji, Orphans, Oversized Weapons, Sword Fighters, Teenagers, Wings",171,9,Unknown,https://www.anime-planet.com/characters/shimon-ikaruga,180.0,
37796,37798,Rubeus,Crimson Rubeus,Male,Red,26.815,3.883,Unknown,Unknown,Unknown,"Aliens, Big Ego, Magic Users, Piercings, Time Travelers",48,132,Unknown,https://www.anime-planet.com/characters/rubeus,180.0,
26466,26468,Blake BELLADONNA,Unknown,Female,Black,11.928,25.488,Unknown,Unknown,Unknown,"Hair Ribbons, Human Guise",167,13,Unknown,https://www.anime-planet.com/characters/blake-belladonna,180.0,
27756,27758,Daisuke MISUMI,Daichin,Male,Brown,15.358,7.932,Unknown,Unknown,Unknown,"Flirts, High School Students, Teenagers",118,62,Unknown,https://www.anime-planet.com/characters/daisuke-misumi,180.0,
5808,5809,Taekyung SONG,Unknown,Male,Blonde,11.935,25.831,Unknown,November 12,B,"Adults, Bisexual, LGBT+, Photographers",167,13,Unknown,https://www.anime-planet.com/characters/taekyung-song,180.0,
29766,29768,Molto Sol AUGUSTUS,Unknown,Male,Blonde,20.105,5.099,Unknown,Unknown,Unknown,"Circlets, Facial Hair, Royalty, Ruthless",78,102,Unknown,https://www.anime-planet.com/characters/molto-sol-augustus,180.0,
28965,28967,Juichi FUKUTOMI,Unknown,Male,Blonde,12.582,16.329,Unknown,Unknown,Unknown,"Athletes, Cyclists, High School Students, Racers, Stoic, Team Captains, Teenagers",155,25,Unknown,https://www.anime-planet.com/characters/juichi-fukutomi,180.0,18179.0
30989,30991,Jun ARASHIYAMA,Unknown,Male,Black,11.378,67.77,Unknown,Unknown,Unknown,"Teenagers, Gunslingers",178,2,Unknown,https://www.anime-planet.com/characters/jun-arashiyama,180.0,24405.0
8653,8654,Shun SHIRATORI,Unknown,Male,Brown,12.68,15.373,Unknown,Unknown,Unknown,"Artists, Wealthy, Writers",153,27,Unknown,https://www.anime-planet.com/characters/shun-shiratori,180.0,
18655,18657,Hinako HASEGAWA,Unknown,Female,Brown,11.533,45.988,Blue,Unknown,Unknown,"Braids, Class Representatives, Glasses, High School Students, Models, Photographers, Ponytail, Teenagers",175,5,Unknown,https://www.anime-planet.com/characters/hinako-hasegawa-tada-kun-wa-koi-wo-shinai,180.0,
3863,3863,Niwe,Unknown,Male,White,48.047,3.132,Unknown,Unknown,Unknown,"Adults, Bloodthirsty, Capes, Facial Hair, Pointy Ears, Royalty, Sadistic, Tyrants, Warmongers",16,164,"The lord of Shikerpecim, Niwe is a merciless killer who relies on a substantial army to destroy any kingdom that doesn't agree with him. Seemingly eccentric, almost to the point of being insane, it seems he has an ulterior motive that goes above and beyond conquering the world.",https://www.anime-planet.com/characters/niwe,180.0,856.0
17115,17117,Blue Fire,Unknown,Male,Black,13.833,10.873,Unknown,Unknown,Unknown,"Superpowers, Teenagers",137,43,Unknown,https://www.anime-planet.com/characters/blue-fire,180.0,
1015,1015,Rezo the Red Priest,Unknown,Male,Purple,19.894,5.114,Unknown,Unknown,Unknown,"Magic Users, Immortal, Disabled, Closed Eyes, Blind",79,101,Unknown,https://www.anime-planet.com/characters/rezo-the-red-priest,180.0,534.0
14890,14892,Onozaki KOTOURA,Unknown,Male,Black,101.861,2.863,Unknown,Unknown,Unknown,Adults,2,178,Unknown,https://www.anime-planet.com/characters/onozaki-kotoura,180.0,
37175,37177,Mabaa,Unknown,Female,Grey,24.589,4.172,Unknown,Unknown,Unknown,"Capes, Hats, Magic Users",56,124,Unknown,https://www.anime-planet.com/characters/mabaa,180.0,3588.0
31917,31919,Jin MUSO,Unknown,Male,Blonde,12.027,22.923,Unknown,Unknown,Unknown,"Mecha Pilots, Superpowers, Blinding Bangs",165,15,Unknown,https://www.anime-planet.com/characters/jin-muso,180.0,10447.0
30255,30257,Taisuke OTSUBO,Unknown,Male,Black,13.746,11.055,Black,April 20,A,"Athletes, Basketball Players, High School Students, Teenagers",138,42,Unknown,https://www.anime-planet.com/characters/taisuke-otsubo,180.0,
15694,15696,Barbara PARKER,Unknown,Female,Black,23.394,4.368,Unknown,Unknown,Unknown,"Magic Users, Ponytail, Teenagers, Witches",61,119,Unknown,https://www.anime-planet.com/characters/barbara-parker,180.0,14349.0
28407,28409,Scorpion,Unknown,Male,Brown,17.78,5.97,Unknown,Unknown,Unknown,"Adults, Bounty Hunters, Facial Hair, Hats, Single Parents, Sunglasses, Tattoos, Magnificent Mustaches, Explosives Experts",94,86,"Father of Chip and Dip , Scorpion is a bounty hunter who lives in Arabasta's Badlands. Though he isn’t the most adept or capable of bounty hunters, he tries his hardest to provide for his two young sons and make them proud.",https://www.anime-planet.com/characters/scorpion,180.0,21.0
22704,22706,Rinko KOUJIRO,Unknown,Female,Brown,11.529,45.584,Unknown,Unknown,Unknown,"Adults, Freckles, Scars, Scientists",175,5,Unknown,https://www.anime-planet.com/characters/rinko-koujiro,180.0,36474.0
2388,2388,Momomi KIYASHIKI,Momo,Female,Brown,17.32,6.246,Brown,Unknown,Unknown,"High School Students, Wealthy, Student Council, Teenagers, LGBT+, Ruthless",98,82,Unknown,https://www.anime-planet.com/characters/momomi-kiyashiki,180.0,855.0
26018,26020,Yui KODAI,Rule,Female,Black,13.458,12.026,Blue,December 19,B,"High School Students, Superpowers, Teenagers",142,38,Unknown,https://www.anime-planet.com/characters/yui-kodai,180.0,
30324,30326,Eclipse Capricorn,Unknown,Male,Black,15.792,7.571,Unknown,Unknown,Unknown,"Horns, Magical Familiars, Animals, Goats",114,66,Unknown,https://www.anime-planet.com/characters/eclipse-capricorn,180.0,
9702,9703,Umi MAMIZUKA,Unknown,Female,Blonde,11.334,98.622,Unknown,Unknown,Unknown,"Adults, Closed Eyes, Teachers",179,1,Unknown,https://www.anime-planet.com/characters/umi-mamizuka,180.0,
21048,21050,Renne,Unknown,Female,Brown,11.483,52.209,Unknown,Unknown,Unknown,Maids,176,4,Unknown,https://www.anime-planet.com/characters/renne-in-another-world-with-my-smartphone,180.0,
6008,6009,Eugenie DE DANGLARS,Unknown,Female,Blonde,11.797,29.048,Unknown,Unknown,Unknown,"Musicians, Pianists, Teenagers, Wealthy",169,10,Unknown,https://www.anime-planet.com/characters/eugenie-de-danglars,179.0,
40010,40012,Kuroki KAZE,Black Wind,Male,Black,11.548,42.32,Blue,Unknown,Unknown,"Eye Patches, Travelers, Scars, Adults, Gunslingers, Amnesia, Ponytail, Face Markings, Summoners",174,5,"Left lost and wandering alone in the world, all that Kaze remembers is a battle with Makenshi and the fact he must seek revenge against this ""white cloud"". Although seemingly unapproachable, he is very kind to Ai and Yu, always dashing to their rescue and using his mysterious gun to summon fantastical creatures.",https://www.anime-planet.com/characters/kaze-final-fantasy-unlimited,179.0,1157.0
17905,17907,Inui,Unknown,Male,Brown,15.059,8.597,Unknown,Unknown,Unknown,"Psychic Powers, Superpowers",122,57,Unknown,https://www.anime-planet.com/characters/inui-shin-sekai-yori,179.0,
33022,33024,Edgar N. DARLTON,Unknown,Male,Grey,34.984,3.472,Blue,Unknown,Unknown,"Adults, Capes, Glasses, Knights, Mecha Pilots, Military",30,149,Unknown,https://www.anime-planet.com/characters/edgar-n-darlton,179.0,
25925,25927,Susie EVANS,Unknown,Female,Blonde,12.913,14.087,Unknown,Unknown,Unknown,Military,149,30,"Susie was a member of Bruhl’s town watch along with her friend Alicia before she decided to join the Militia. She was placed in Squad 7, along with Alicia. Although she gets frightened easily, she tries her best for her squad.",https://www.anime-planet.com/characters/susie-evans,179.0,9793.0
27387,27389,Abnormal Titan,Unknown,Unknown,Blonde,21.712,4.742,Blue,Unknown,Unknown,"Giant, Monsters",69,110,Unknown,https://www.anime-planet.com/characters/abnormal-titan,179.0,
5233,5233,Sakuya,Unknown,Female,Purple,11.705,33.26,Unknown,Unknown,Unknown,"Face Markings, Pigtails",171,8,Unknown,https://www.anime-planet.com/characters/sakuya-eureka-seven,179.0,
10973,10975,Yutaka IMAI,Unknown,Female,Brown,14.78,9.008,Unknown,Unknown,Unknown,"Closed Eyes, High School Students, Teenagers",125,54,Unknown,https://www.anime-planet.com/characters/yutaka-imai,179.0,9776.0
22149,22151,Uzuki SHIMAMURA,Unknown,Female,Brown,11.624,40.251,Unknown,Unknown,Unknown,"Airheads, Eternal Optimists, High School Students, Idols, Teenagers",173,6,Unknown,https://www.anime-planet.com/characters/uzuki-shimamura,179.0,
31418,31420,Soun TENDO,Unknown,Male,Black,12.69,15.845,Unknown,Unknown,Unknown,"Adults, Barefoot, Board Game Players, Crybabies, Facial Hair, Martial Artists, Single Parents",153,26,Unknown,https://www.anime-planet.com/characters/soun-tendo,179.0,
3255,3255,Tetsunosuke ICHIMURA,Unknown,Male,Orange,12.328,18.844,Unknown,Unknown,Unknown,"Hot-Headed, Orphans, Teenagers",159,20,"Although short and easily overlooked, Tetsunosuke's ego more than makes up for his small stature. With a strong sense of justice, he lives to avenge the murder of his parents. Unfortunately, this often sees the young boy stumbling into trouble, with only his older brother there to bail him out. Tetsunosuke is also extremely naive, and this is usually used by others as a method to tease him. Despite the cruel behaviour by others, he is a determined and relentless boy who lives to avenge his families name.",https://www.anime-planet.com/characters/tetsunosuke-ichimura,179.0,161.0
36213,36215,Juubei KAKEI,Unknown,Male,Brown,12.177,20.937,Unknown,Unknown,Unknown,"Sunglasses, Gloves",162,17,Unknown,https://www.anime-planet.com/characters/juubei-kakei,179.0,
16347,16349,Keiichirou TACHIBANA,Unknown,Male,Grey,11.644,35.376,Unknown,Unknown,Unknown,"Adults, Facial Hair, Smokers, Wealthy",172,7,"Owner of the Antique Bakery, Tachibana comes from a rich family and uses his premises as a means of escape. Although he is understanding of Ono 's sexual tendencies, he feels a little uncomfortable when his ex-classmate from school flirts with him.",https://www.anime-planet.com/characters/keiichirou-tachibana,179.0,
16334,16336,Susumu YUNOKAWA,Unknown,Male,Brown,15.785,7.665,Unknown,February 6,B,"Adults, Exorcists, Facial Hair, Sunglasses, Teachers",114,65,Unknown,https://www.anime-planet.com/characters/susumu-yunokawa,179.0,
37983,37985,Kim Gong-ja,Unknown,Male,Black,11.4,105.812,Unknown,Unknown,Unknown,"Manipulative, Selfish, Adults, Analytical",178,1,Unknown,https://www.anime-planet.com/characters/kim-gong-ja,179.0,
33398,33400,Keita IBUKI,Unknown,Male,Brown,13.729,11.212,Unknown,Unknown,Unknown,"High School Students, Teenagers",138,41,Unknown,https://www.anime-planet.com/characters/keita-ibuki,179.0,5079.0
28320,28322,Ryosai,Unknown,Male,Black,39.414,3.324,Unknown,Unknown,Unknown,"Facial Hair, Hats, Military",24,155,Unknown,https://www.anime-planet.com/characters/ryosai,179.0,14513.0
8040,8041,Kaoruko JINNO,Unknown,Female,Brown,11.866,27.978,Brown,Unknown,Unknown,"Adults, Editors",168,11,Unknown,https://www.anime-planet.com/characters/kaoruko-jinno,179.0,
10850,10852,Zara IDEALE,Unknown,Male,Red,11.631,41.325,Unknown,Unknown,Unknown,"Facial Hair, Knights, Magic Users, Mischievous",173,6,Unknown,https://www.anime-planet.com/characters/zara-ideale,179.0,34572.0
5246,5246,San-D,Unknown,Female,Multicolored,11.729,34.583,Unknown,Unknown,Unknown,"Animals, Hamsters",171,8,Unknown,https://www.anime-planet.com/characters/san-d,179.0,
8196,8197,Keiichirou SHINOZAKI,Unknown,Male,Black,11.431,72.372,Unknown,Unknown,Unknown,"Adults, Butlers, Glasses",177,2,Unknown,https://www.anime-planet.com/characters/keiichirou-shinozaki-shounen-maid,179.0,32175.0
27527,27529,Rumi FUJISAKI,Unknown,Female,Brown,11.957,24.967,Unknown,Unknown,Unknown,"Middle School Students, Teenagers",166,13,Unknown,https://www.anime-planet.com/characters/rumi-fujisaki,179.0,
29436,29438,Yuko HARADA,Unknown,Female,Brown,12.171,20.906,Unknown,Unknown,Unknown,"Freckles, Pigtails, Middle School Students, Teenagers, Braids",162,17,Unknown,https://www.anime-planet.com/characters/yuko-harada,179.0,
13430,13432,Felicia,Unknown,Female,Blue,12.018,23.77,Unknown,Unknown,Unknown,"Chokers, Animal Ears, Catgirls, Dark-skinned, Tails, Scantily-clad",165,14,Unknown,https://www.anime-planet.com/characters/felicia,179.0,
49105,49111,Kenichi SAITOU,Unknown,Male,Black,11.974,25.214,Unknown,Unknown,Unknown,"Glasses, Musicians, Athletes, Adults, Closed Eyes, Swimmers, Guitarists",166,13,Unknown,https://www.anime-planet.com/characters/kenichi-saitou,179.0,
20919,20921,Isami,Unknown,Female,Pink,11.568,44.21,Unknown,Unknown,Unknown,"Hair Antenna, Person in a Strange World, Ponytail, Sword Fighters, Video Gamers",174,5,Unknown,https://www.anime-planet.com/characters/isami,179.0,17265.0
39995,39997,Daniela,Vongola Ottavo,Female,Black,12.93,14.146,Unknown,Unknown,Unknown,"Gangsters, Ponytail",149,30,Unknown,https://www.anime-planet.com/characters/daniela,179.0,
27709,27711,Sae SHIRAI,Unknown,Female,Black,14.407,9.551,Unknown,Unknown,Unknown,"Adults, Glasses, Hair Antenna, Moles, Ponytail, Teachers",129,50,"Strict and well educated, Sae is a feared instructor at the Futatsubashi Elementary School. Having taken on the role, depite her dislike of children, she feels an obligation to the job because of her two parents being teachers. After a brief misunderstanding with Kuro, it seems the two have something in common and a strange bond of friendship forms.",https://www.anime-planet.com/characters/sae-shirai,179.0,4304.0
6619,6620,Kody,Unknown,Male,Blue,11.386,98.635,Unknown,Unknown,Unknown,"Wealthy, Sickly, Magic Users, Teenagers, Moles, Dark-skinned, Witches",178,1,Unknown,https://www.anime-planet.com/characters/kody,179.0,
15238,15240,Ryosuke KASE,Unknown,Male,Blonde,29.211,3.758,Unknown,Unknown,Unknown,"Part Time Employees, University Students",42,137,Unknown,https://www.anime-planet.com/characters/ryosuke-kase,179.0,
2468,2468,Yukimaru,Unknown,Unknown,White,12.557,16.592,Unknown,Unknown,Unknown,"Animals, Rabbits, Rosy Cheeks",155,24,Unknown,https://www.anime-planet.com/characters/yukimaru-fortune-arterial,179.0,
18364,18366,Tsurumaru Kuninaga,Unknown,Male,White,11.434,73.361,Unknown,Unknown,Unknown,"Anthropomorphic, Sword Fighters, Mischievous",177,2,Unknown,https://www.anime-planet.com/characters/tsurumaru-kuninaga,179.0,33023.0
24137,24139,Lithia Po CHEENA,Unknown,Female,Brown,12.746,15.312,Unknown,Unknown,Unknown,"Glasses, Mecha Pilots, Ponytail, Student Council",152,27,Unknown,https://www.anime-planet.com/characters/lithia-po-chiina,179.0,
35508,35510,Fuze,Fuse,Male,Multicolored,12.437,18.69,Black,Unknown,Unknown,"Sword Fighters, Scars, Guild Masters, Gloves, Facial Hair, Adults",158,21,Unknown,https://www.anime-planet.com/characters/fuze,179.0,
12029,12031,Shizu,Unknown,Male,Brown,11.366,81.204,Unknown,Unknown,Unknown,"Royalty, Sword Fighters",178,1,Unknown,https://www.anime-planet.com/characters/shizu,179.0,
5438,5438,Seigi NAKATA,Unknown,Male,Blue,11.536,53.274,Unknown,Unknown,Unknown,University Students,175,4,Unknown,https://www.anime-planet.com/characters/seigi-nakata,179.0,
41554,41558,Satoshi IMAMIYA,Sasshi,Male,Black,12.066,22.607,Blue,Unknown,Unknown,"Perverted, Children, Otaku, Kansai Dialect, Hats, Dark-skinned",164,15,Unknown,https://www.anime-planet.com/characters/satoshi-imamiya,179.0,
30314,30316,Eclipse Libra,Unknown,Female,Green,15.423,8.128,Unknown,Unknown,Unknown,"Magical Familiars, Masks",118,61,Unknown,https://www.anime-planet.com/characters/eclipse-libra,179.0,
29203,29205,Ryuunosuke TSUNASHI,Unknown,Male,Brown,11.586,45.817,Brown,October 12,O,"Idols, Adults",174,5,Unknown,https://www.anime-planet.com/characters/ryuunosuke-tsunashi,179.0,33899.0
