Unnamed: 0,ID,Name,Alias,Gender,Hair Color,Love Rank,Hate Rank,Eye color,Birthday,Blood Type,Tags,Love Count,Hate Count,Description,url,Counts,MAL_ID
39915,39917,Shutaro MENDOU,Unknown,Male,Black,27.198,27.62,Unknown,Unknown,Unknown,Unknown,47,11,"Heir to the richest family in Japan, Mendou is Ataru 's rival and Shinobu 's love interest. His attempts to woo Lum are doomed to failure, since she's already besotted with her ""Darling"" Ateru. He carries a kantana around with him and harbors a fear of the dark.",https://www.anime-planet.com/characters/shutaro-mendou,58.0,1293.0
26222,26224,Machiko NOMA,Macchi,Female,Green,24.412,92.995,Unknown,Unknown,Unknown,"Glasses, High School Students, Teenagers",57,1,Unknown,https://www.anime-planet.com/characters/machiko-noma,58.0,31500.0
62424,62432,Hina KAGIYAMA,Unknown,Female,Green,24.858,55.679,Green,Unknown,Unknown,"Deities, Hair Ribbons",55,3,Unknown,https://www.anime-planet.com/characters/hina-kagiyama,58.0,
31150,31152,James Ray STEAM,Unknown,Male,Brown,25.135,49.193,Unknown,Unknown,Unknown,"Inventors, Mechanics",54,4,Unknown,https://www.anime-planet.com/characters/james-ray-steam,58.0,565.0
51778,51784,Kahoru OSARAGI,Unknown,Female,Brown,27.137,27.382,Unknown,Unknown,Unknown,Adults,47,11,"Hazumu's mother always wanted a daughter to act as her life-sized dress up doll. Even when she had a son. When not dressing her daughter--or her unfortunate friends--in the ""cutest"" outfits, Hazumu's mom is actually quite normal.",https://www.anime-planet.com/characters/kahoru-osaragi,58.0,667.0
35246,35248,Garen,Unknown,Male,Blue,28.1,25.643,Unknown,Unknown,Unknown,"Animal Ears, Armor, Military",45,13,Unknown,https://www.anime-planet.com/characters/garen,58.0,
21063,21065,Misato KURIHARA,Unknown,Female,Black,25.561,46.608,Unknown,Unknown,Unknown,"High School Students, Teenagers",53,5,Unknown,https://www.anime-planet.com/characters/misato-kurihara,58.0,
40271,40273,Kilkapul,Unknown,Male,Brown,58.574,10.166,Unknown,Unknown,Unknown,"Demons, Facial Hair, Adults, Hats, Epic Eyebrows, Breathtaking Beards, Small Stature, Summoners",11,47,Unknown,https://www.anime-planet.com/characters/kilkapul,58.0,
55794,55801,Dexter J. DALEY,Unknown,Male,Blonde,24.496,102.32,Blue,"August 18, 1980",Unknown,"Military, Police, Mischievous, Orphans, Scars, Adults, Uke, Gay, Moles, Sweet Tooth, LGBT+",57,1,Unknown,https://www.anime-planet.com/characters/dexter-j-daley,58.0,
36182,36184,Migen FORTON,Unknown,Male,Blue,52.505,10.724,Unknown,Unknown,Unknown,"Werewolves, Bloodthirsty, Cruel",14,44,Unknown,https://www.anime-planet.com/characters/migen-forton,58.0,
33799,33801,Ryan MATSUMOTO,Unknown,Male,Brown,43.464,11.969,Unknown,Unknown,Unknown,Adults,20,38,Unknown,https://www.anime-planet.com/characters/ryan-matsumoto,58.0,
19959,19961,Female Sage,Unknown,Female,Blue,25.004,62.184,Unknown,Unknown,Unknown,Magic Users,55,3,Unknown,https://www.anime-planet.com/characters/female-sage,58.0,37349.0
11608,11610,Yoshiki AKUTSU,Unknown,Male,Purple,25.64,38.855,Unknown,Unknown,Unknown,Headbands,52,6,Unknown,https://www.anime-planet.com/characters/yoshiki-akutsu,58.0,72.0
23073,23075,Orna,Unknown,Female,Blonde,24.697,74.962,Unknown,Unknown,Unknown,"Pigtails, Priests",56,2,Unknown,https://www.anime-planet.com/characters/orna,58.0,
3492,3492,Lobo WILDMAN,Unknown,Male,Grey,26.219,33.36,Unknown,Unknown,Unknown,"Military Veterans, Scars, Werewolves",50,8,Unknown,https://www.anime-planet.com/characters/lobo-wildman,58.0,
24280,24282,Haruhiko's Mother,Unknown,Female,Brown,25.786,40.798,Blue,Unknown,Unknown,"Ponytail, Adults",52,6,Unknown,https://www.anime-planet.com/characters/haruhikos-mother-myriad-colors-phantom-world,58.0,
26455,26457,Keto,"Dragon's Key Tail Barkeep, Master",Female,Orange,24.889,56.665,Unknown,Unknown,Unknown,"Bartenders, Chokers, Pointy Ears",55,3,Unknown,https://www.anime-planet.com/characters/keto-zettai-bouei-leviathan,58.0,19397.0
32563,32565,Hooguro,Unknown,Male,Blonde,27.416,28.625,Black,October 8,B,"Adults, Blinding Bangs, Exotic Eyes, Face Markings, Masks, Monsters, Scarves",47,11,Unknown,https://www.anime-planet.com/characters/hooguro,58.0,36511.0
15847,15849,Eri HIGUCHI,Unknown,Female,Blonde,24.933,58.836,Blue,Unknown,Unknown,"Big Ego, Hair Ribbons, Hot-Headed, Idols, Middle School Students, Pigtails, Snaggleteeth, Teenagers, Tsundere",55,3,Unknown,https://www.anime-planet.com/characters/eri-higuchi,58.0,
40243,40245,Jio BA,Unknown,Male,Black,24.418,93.23,Unknown,Unknown,Unknown,"Muscular, Masks, Adults",57,1,Unknown,https://www.anime-planet.com/characters/jio-ba,58.0,12031.0
27868,27870,Shizuka FUJIYAMA,Unknown,Female,Orange,26.493,30.937,Unknown,Unknown,Unknown,"Adults, Flirts, Teachers",49,9,Unknown,https://www.anime-planet.com/characters/shizuka-fujiyama,58.0,242.0
60657,60665,Edward GRANCHE,Unknown,Male,Black,24.707,74.779,Blue,Unknown,Unknown,"Magic Users, Adults, Gay, LGBT+",56,2,Unknown,https://www.anime-planet.com/characters/edward-granche,58.0,
44102,44106,Hiroyuki SANADA,Unknown,Male,Black,24.812,54.627,Unknown,Unknown,Unknown,"High School Students, Teenagers",55,3,Unknown,https://www.anime-planet.com/characters/hiroyuki-sanada,58.0,
11151,11153,Samu,Unknown,Male,Purple,29.511,21.307,Unknown,Unknown,Unknown,"Closed Eyes, Demons, Eye Patches, Ponytail, Sword Fighters",41,17,Unknown,https://www.anime-planet.com/characters/samu,58.0,
53260,53266,Naruto KUROKI,Unknown,Male,Multicolored,148.55,8.66,Unknown,Unknown,Unknown,"High School Students, Teenagers, Bullies",1,57,Unknown,https://www.anime-planet.com/characters/naruto-kuroki,58.0,
37160,37162,Claire LEONELLI,Unknown,Male,Black,26.856,29.166,Unknown,Unknown,Unknown,"Gangsters, Piercings, Teenagers",48,10,Unknown,https://www.anime-planet.com/characters/claire-leonelli,58.0,
17989,17991,Starnel NELPHI,Unknown,Male,Red,88.696,8.866,Unknown,Unknown,Unknown,"Capes, Facial Hair, Royalty",3,55,Unknown,https://www.anime-planet.com/characters/starnel-nelphi,58.0,
45492,45496,Takebo,Take,Male,Brown,25.843,41.6,Brown,Unknown,Unknown,"Children, Orphans, Disabled, Poor, Bandages, Topknot",52,6,Unknown,https://www.anime-planet.com/characters/takebo,58.0,
36609,36611,Heitarou KAWARA,Unknown,Male,Brown,30.746,18.917,Unknown,Unknown,Unknown,Gangsters,38,20,Unknown,https://www.anime-planet.com/characters/heitarou-kawara,58.0,205.0
32258,32260,Piroshiki,"Hideki NISHIMURA, Rusian",Male,Brown,25.488,45.308,Unknown,Unknown,Unknown,"Blinding Bangs, Video Gamers",53,5,Unknown,https://www.anime-planet.com/characters/piroshiki,58.0,
14491,14493,Renren,Unknown,Male,Purple,26.361,34.609,Unknown,Unknown,Unknown,"Animal Ears, Chokers, Crossdressers, Idols, Tails",50,8,Unknown,https://www.anime-planet.com/characters/renren,58.0,
37660,37662,Midori TAKAMINE,Unknown,Male,Brown,25.251,52.371,Turquoise,August 29,O,"Teenagers, Idols, High School Students",54,4,Unknown,https://www.anime-planet.com/characters/midori-takamine,58.0,32212.0
37171,37173,Captain Pete,Unknown,Male,Black,33.692,15.706,Unknown,Unknown,Unknown,"Animals, Hats, Hot-Headed, Cats, Anthropomorphic",32,26,Unknown,https://www.anime-planet.com/characters/captain-pete,58.0,
23172,23174,Mashiro KUGA,Unknown,Female,White,25.225,51.966,Unknown,Unknown,Unknown,"Chokers, Hair Antenna, Headbands",54,4,Unknown,https://www.anime-planet.com/characters/mashiro-kuga,58.0,
24460,24462,Chieko KAKAZU,Unknown,Female,Brown,25.432,44.246,Unknown,Unknown,Unknown,"Teachers, Pigtails, Adults",53,5,Unknown,https://www.anime-planet.com/characters/chieko-kakazu,58.0,
30488,30490,Mash VANDEAD,Unknown,Male,Black,25.025,62.969,Unknown,Unknown,Unknown,"Sweet Tooth, Stoic, Muscular, Bowl Cut",55,3,Unknown,https://www.anime-planet.com/characters/mash-vandead,58.0,
21712,21714,Taguri KANAYAMA,Kanayamabime-no-kami,Female,Pink,26.337,34.316,Unknown,Unknown,Unknown,"Perverted, Lesbians, Deities, Closed Eyes, Board Game Players, LGBT+",50,8,Unknown,https://www.anime-planet.com/characters/taguri-kanayama,58.0,34019.0
25865,25867,Nanako HANASAKI,Unknown,Female,Black,24.904,57.166,Unknown,Unknown,Unknown,"High School Students, Pigtails, Pilots, Teenagers",55,3,Unknown,https://www.anime-planet.com/characters/nanako-hanasaki,58.0,
46564,46568,Tatsuya EGAWA,Unknown,Male,Brown,27.874,24.818,Unknown,Unknown,Unknown,Adults,45,13,Unknown,https://www.anime-planet.com/characters/tatsuya-egawa,58.0,268.0
34574,34576,Ryo KAIDAI,Unknown,Male,Grey,35.28,15.152,Unknown,Unknown,Unknown,High School Students,30,28,Unknown,https://www.anime-planet.com/characters/ryo-kaidai,58.0,36516.0
7697,7698,Princess Sheila,Unknown,Female,Black,29.006,21.831,Unknown,Unknown,Unknown,"Royalty, Teenagers",42,16,Unknown,https://www.anime-planet.com/characters/princess-sheila,58.0,
16530,16532,Aki NATSU,Unknown,Female,Brown,28.023,25.368,Unknown,Unknown,Unknown,"Glasses, Pigtails, Superpowers",45,13,Unknown,https://www.anime-planet.com/characters/aki-natsu,58.0,
14769,14771,Imari TOMOE,Unknown,Female,Purple,25.654,38.992,Unknown,Unknown,Unknown,Adults,52,6,Unknown,https://www.anime-planet.com/characters/imari-tomoe,58.0,7705.0
24392,24394,Sae KOBAYAKAWA,Unknown,Female,Black,24.383,86.605,Unknown,Unknown,Unknown,"Idols, Kansai Dialect, Teenagers",57,1,Unknown,https://www.anime-planet.com/characters/sae-kobayakawa,58.0,
37366,37368,Soushi MINASHIRO,Unknown,Male,Brown,25.612,38.6,Unknown,Unknown,Unknown,"Class Representatives, Mecha Pilots, Military, Scars",52,6,"Soushi is a child of the Alvis Project. Although he can't pilot Fafners, he is a good tactician and he uses a super-computer named the Siegfried System and is also the only child in Tatsumiya Island who has seen outside world. Soushi was bred to be the next commander of Alvis, resulting in an isolated childhood while carrying the truth of the outside world. With a great love for Tatsumiya Island, his only wish is to protect it. As a socially awkward boy, Soushi is often misunderstood as heartless.",https://www.anime-planet.com/characters/soushi-minashiro,58.0,
48894,48899,Miki HOKUTO,Unknown,Female,Brown,24.874,56.149,Unknown,Unknown,Unknown,Unknown,55,3,Unknown,https://www.anime-planet.com/characters/miki-hokuto,58.0,
21362,21364,Yuu HIYAMA,Unknown,Female,Black,26.661,31.978,Unknown,Unknown,Unknown,"Middle School Students, Teenagers",49,9,Unknown,https://www.anime-planet.com/characters/yuu-hiyama,58.0,
50415,50421,Willard EVERSTINE,Unknown,Male,Black,73.059,9.367,Unknown,Unknown,Unknown,"Detectives, Police, Smokers, Facial Hair, Adults",6,52,Unknown,https://www.anime-planet.com/characters/willard-everstine,58.0,36649.0
15098,15100,GiGi TOTOGI,Unknown,Male,Blonde,25.717,39.931,Unknown,Unknown,Unknown,Hair Antenna,52,6,Unknown,https://www.anime-planet.com/characters/gigi-totogi,58.0,
45889,45893,Vice Prinpical,Unknown,Male,Grey,38.03,13.681,Black,Unknown,Unknown,Glasses,26,32,Unknown,https://www.anime-planet.com/characters/vice-principal-angel-beats,58.0,6547.0
21595,21597,Kiishimu,Unknown,Female,Blue,28.332,23.954,Unknown,Unknown,Unknown,"Magic Users, Sadistic, Ponytail, Hats, Closed Eyes",44,14,Unknown,https://www.anime-planet.com/characters/kiishimu,58.0,
25852,25854,Thea KREUTZER,Unknown,Female,White,24.419,94.038,Unknown,Unknown,Unknown,"High School Students, Teenagers",57,1,Unknown,https://www.anime-planet.com/characters/thea-kreutzer,58.0,31500.0
68739,68747,Rourou,Unknown,Male,Blonde,24.509,103.624,Unknown,Unknown,Unknown,"Psychic Powers, Children",57,1,Unknown,https://www.anime-planet.com/characters/rourou,58.0,
30146,30148,Mahesh MIRZA,Mahatma GHANDI,Male,Black,25.168,49.697,Unknown,Unknown,Unknown,Unknown,54,4,Unknown,https://www.anime-planet.com/characters/mahesh-mirza,58.0,19855.0
19329,19331,Maypia ALEXYMETALIA,Unknown,Female,Red,26.798,28.917,Unknown,Unknown,Unknown,Headbands,48,10,Unknown,https://www.anime-planet.com/characters/maypia-alexymetalia,58.0,
45814,45818,Jaeseo AN,Unknown,Male,Red,55.826,10.334,Unknown,Unknown,Unknown,"High School Students, Teenagers, Bullies",12,46,Unknown,https://www.anime-planet.com/characters/jaeseo-an,58.0,
28352,28354,Nina LINDBERG,Unknown,Female,Brown,24.786,54.428,Unknown,Unknown,Unknown,"Hats, Maids",55,3,Unknown,https://www.anime-planet.com/characters/nina-lindberg,58.0,
44963,44967,Kazuhito's Former Landlady,Unknown,Female,Red,25.724,39.926,Unknown,Unknown,Unknown,"Headbands, Piercings, Cosplayers, Landlords",52,6,Unknown,https://www.anime-planet.com/characters/kazuhitos-former-landlady,58.0,
31683,31685,Shishito,Unknown,Male,Black,52.943,10.439,Black,Unknown,Unknown,Unknown,13,45,Unknown,https://www.anime-planet.com/characters/shishito,58.0,11061.0
43244,43248,Steven STEEL,Unknown,Male,Blonde,26.658,31.919,Unknown,Unknown,Unknown,"Glasses, Wealthy, Adults",49,9,Unknown,https://www.anime-planet.com/characters/steven-steel,58.0,
21130,21132,Maina,Unknown,Female,Multicolored,24.454,99.187,Unknown,Unknown,Unknown,"Archers, Dark-skinned, Face Markings",57,1,Unknown,https://www.anime-planet.com/characters/maina,58.0,
31874,31876,Naoya USHIO,Unknown,Male,Black,40.729,12.83,Unknown,Unknown,Unknown,"Spies, Police, Adults, Terrorists",23,35,Unknown,https://www.anime-planet.com/characters/naoya-ushio,58.0,
11744,11746,Fred,Unknown,Male,Brown,25.926,35.679,Unknown,Unknown,Unknown,"Military, Scars",51,7,Unknown,https://www.anime-planet.com/characters/fred-halo-legends,58.0,6867.0
45113,45117,Kokalo 2,Unknown,Unknown,Multicolored,24.447,98.458,Unknown,Unknown,Unknown,Unknown,57,1,Unknown,https://www.anime-planet.com/characters/kokalo-2,58.0,
56094,56102,Kishon MICKELSON,Unknown,Male,Blue,116.241,8.817,Unknown,Unknown,Unknown,Unknown,2,56,Unknown,https://www.anime-planet.com/characters/kishon-mickelson,58.0,
30548,30550,Xiang Ying LI,"Glass Heart, No 27",Female,Purple,24.816,54.743,Unknown,Unknown,Unknown,"Assassins, Foreigners, Gunslingers, Knife Fighters, Teenagers",55,3,Unknown,https://www.anime-planet.com/characters/xiang-ying,58.0,282.0
50590,50596,Hiroshi SAKUMA,Unknown,Male,Grey,37.89,13.628,Black,June 12,AB,"High School Students, Athletes, Teenagers, Basketball Players",26,32,Unknown,https://www.anime-planet.com/characters/hiroshi-sakuma,58.0,
65538,65546,Hibari OOZORA,Unknown,Female,Blonde,25.366,42.837,Unknown,Unknown,Unknown,"High School Students, Teenagers, Transgender, LGBT+",53,5,Unknown,https://www.anime-planet.com/characters/hibari-oozora,58.0,3332.0
20835,20837,A-chan,Yuujin A,Female,Blue,24.74,78.034,Unknown,Unknown,Unknown,"Glasses, Hair Ribbons",56,2,Unknown,https://www.anime-planet.com/characters/a-chan,58.0,44042.0
5953,5954,Munsu,Unknown,Male,Brown,24.336,83.394,Unknown,Unknown,Unknown,"Gunslingers, Headbands, Sickly",57,1,Unknown,https://www.anime-planet.com/characters/munsu,58.0,
59632,59640,Madoka HONGOU,Unknown,Male,Turquoise,26.132,38.073,Unknown,Unknown,Unknown,"Athletes, University Students, Manipulative, Rugby Players",51,7,Unknown,https://www.anime-planet.com/characters/madoka-hongou,58.0,39583.0
33500,33502,Kenji MITSUSADA,Koutei,Male,Blonde,25.166,49.608,Unknown,Unknown,Unknown,Battle Gamers,54,4,Unknown,https://www.anime-planet.com/characters/kenji-mitsusada,58.0,9539.0
48566,48571,Manheim,Unknown,Male,Black,53.13,10.46,Unknown,Unknown,Unknown,"Facial Hair, Hats",13,45,Unknown,https://www.anime-planet.com/characters/manheim,58.0,11061.0
11226,11228,Romero FUJIMI,Unknown,Male,Grey,30.511,19.968,Unknown,Unknown,Unknown,"High School Students, Hot-Headed, No Eyebrows, Superpowers",39,19,Unknown,https://www.anime-planet.com/characters/romero-fujimi,58.0,
37393,37395,Desil GALETTE,Unknown,Male,Red,54.757,10.255,Unknown,Unknown,Unknown,"Mecha Pilots, Ruthless",12,46,Unknown,https://www.anime-planet.com/characters/desil-galette,58.0,10808.0
9115,9116,Becky BLACKWELLL,Unknown,Female,Black,24.51,106.107,Unknown,Unknown,Unknown,"Children, Pigtails, Wealthy",57,1,Unknown,https://www.anime-planet.com/characters/becky-blackwelll,58.0,
12477,12479,Ko-Oni,Unknown,Male,Black,29.42,21.084,Unknown,Unknown,Unknown,"Horns, Pointy Ears, Youkai",41,17,Unknown,https://www.anime-planet.com/characters/ko-oni,58.0,
41344,41347,Reiko AZUMA,Unknown,Female,Black,25.172,49.668,Unknown,Unknown,Unknown,"Elementary School Students, Children, Transfer Students, Opaque Nerd Glasses",54,4,Unknown,https://www.anime-planet.com/characters/reiko-azuma,58.0,21325.0
56075,56083,Eunho JUNG,Unknown,Male,Brown,25.254,52.308,Unknown,August 8,Unknown,"Smokers, University Students, Adults, Seme, Gay, LGBT+",54,4,Unknown,https://www.anime-planet.com/characters/eunho-jung,58.0,
45134,45138,Naoya NITTA,Unknown,Male,Grey,27.049,30.351,Unknown,Unknown,Unknown,"Glasses, Athletes, Adults, Baseball Players",48,10,Unknown,https://www.anime-planet.com/characters/naoya-nitta,58.0,35889.0
28694,28696,Hiroshi FUMIHIRO,Unknown,Male,Black,25.131,49.138,Unknown,Unknown,Unknown,Adults,54,4,Unknown,https://www.anime-planet.com/characters/hiroshi-fumihiro,58.0,821.0
53916,53922,Ahin Richerun GENHBOSCH,Unknown,Male,White,25.589,47.009,Unknown,Unknown,Unknown,Royalty,53,5,Unknown,https://www.anime-planet.com/characters/ahin-richerun-genhbosch,58.0,
16110,16112,Rui AIBA,Unknown,Male,Blue,24.673,73.257,Unknown,Unknown,Unknown,"Hair Antenna, High School Students, Idols, Teenagers",56,2,Unknown,https://www.anime-planet.com/characters/rui-aiba,58.0,33788.0
