Unnamed: 0,ID,Name,Alias,Gender,Hair Color,Love Rank,Hate Rank,Eye color,Birthday,Blood Type,Tags,Love Count,Hate Count,Description,url,Counts,MAL_ID
41461,41465,Balse ROBIN,Barusu ROBIN,Male,Green,16.87,22.521,Unknown,Unknown,Unknown,"Demons, Teachers, Magic Users, Pointy Ears",103,16,Unknown,https://www.anime-planet.com/characters/balse-robin,119.0,
23608,23610,Hikaru MIDOU,Unknown,Female,Blue,18.266,14.458,Unknown,Unknown,Unknown,"Shrine Maidens, Exorcists, Twins, Hot-Headed",90,29,Unknown,https://www.anime-planet.com/characters/hikaru-midou,119.0,343.0
9490,9491,Aurille,Unknown,Male,Brown,95.888,4.499,Brown,September 9,Unknown,"Adults, Nobility, Overweight, Politicians, Selfish, Wealthy",3,116,Unknown,https://www.anime-planet.com/characters/aurille,119.0,
26081,26083,Wizard,Mage,Female,Red,18.235,15.172,Unknown,Unknown,Unknown,"Capes, Glasses, Gloves, Hats, Magic Users, Witches",91,28,Unknown,https://www.anime-planet.com/characters/wizard-goblin-slayer,119.0,37349.0
37289,37291,Yamauchi NAOKO,Unknown,Female,Brown,52.716,4.895,Unknown,Unknown,Unknown,"Adults, Smokers",13,106,"A music producer who sees potential in Jou's singing, Yamauchi Naoko takes Jou under her wing and trains him to be a singer. Though Jou is grateful for the opportunity, he later starts to see a darker side of Ms Naoko, who abuses her position of power and authority, and has links to the Fukumoto Gang.",https://www.anime-planet.com/characters/yamauchi-naoko,119.0,6114.0
31507,31509,Yuuya NOMOTO,Unknown,Male,Black,18.493,14.381,Unknown,Unknown,Unknown,"Adults, University Students",89,30,Unknown,https://www.anime-planet.com/characters/yuuya-nomoto,119.0,34964.0
15125,15127,Sugimoto,Sugimotchan,Male,Blonde,16.906,21.031,Unknown,Unknown,Unknown,"Adults, Detectives, Facial Hair, Sunglasses",102,17,Unknown,https://www.anime-planet.com/characters/sugimoto,119.0,
18742,18744,Nanaki MORIYAMA,Unknown,Female,Pink,15.882,40.118,Unknown,Unknown,Unknown,"Children, Closed Eyes, Elementary School Students, Pigtails",113,6,Unknown,https://www.anime-planet.com/characters/nanaki-moriyama,119.0,
32273,32275,Code 090,Unknown,Male,Brown,26.101,7.407,Unknown,Unknown,Unknown,Mecha Pilots,51,68,Unknown,https://www.anime-planet.com/characters/code-090,119.0,
18727,18729,Kuroko KOUMORI,Unknown,Female,Black,15.604,58.283,Unknown,Unknown,Unknown,"Assassins, Bloodthirsty, Lesbians, Perverted, Mischievous, Flirts, Abnormally Tall, Adults, Scars, Cooks, Analytical, LGBT+",116,3,Unknown,https://www.anime-planet.com/characters/kuroko-koumori,119.0,
4287,4287,Kaoru KUNIKIDA,Unknown,Male,Brown,17.638,16.553,Unknown,Unknown,Unknown,"Adults, Hot-Headed, Police, Smokers",95,24,Unknown,https://www.anime-planet.com/characters/kaoru-kunikida,119.0,
38571,38573,Flareon,Booster,Unknown,Multicolored,15.422,85.553,Unknown,Unknown,Unknown,"Tails, Elemental Powers, Fire Powers, Pokemon",118,1,Unknown,https://www.anime-planet.com/characters/flareon,119.0,527.0
29789,29791,Giselle NATHAN,Unknown,Female,Brown,15.546,78.334,Unknown,Unknown,Unknown,Nobility,117,2,Unknown,https://www.anime-planet.com/characters/giselle-nathan,119.0,
15218,15220,Kaname TAKASHIMA,Unknown,Male,Brown,21.219,9.857,Unknown,Unknown,Unknown,Unknown,71,48,Unknown,https://www.anime-planet.com/characters/kaname-takashima,119.0,3470.0
9264,9265,Niji VINSMOKE,Dengeki Blue,Male,Blue,30.095,6.514,Unknown,March 2,Unknown,"Adults, Big Ego, Blinding Bangs, Capes, Epic Eyebrows, Genetically Engineered, Goggles, Headphones, Hot-Headed, Military, Royalty, Ruthless, Vengeful",40,79,Unknown,https://www.anime-planet.com/characters/niji-vinsmoke,119.0,21.0
15373,15375,Shigeo,Unknown,Unknown,Multicolored,15.438,97.581,Unknown,Unknown,Unknown,"Animals, Dogs",118,1,Unknown,https://www.anime-planet.com/characters/shigeo-hitorijime-my-hero,119.0,33654.0
25849,25851,Faru,FAL L1A1,Female,Brown,15.771,43.481,Unknown,Unknown,Unknown,Unknown,114,5,Unknown,https://www.anime-planet.com/characters/faru,119.0,12317.0
9207,9208,Yonji VINSMOKE,Winch Green,Male,Green,28.491,6.813,Unknown,March 2,Unknown,"Big Ego, Capes, Epic Eyebrows, Genetically Engineered, Gloves, Headphones, Hot-Headed, Military, Royalty",44,75,Unknown,https://www.anime-planet.com/characters/yonji-vinsmoke,119.0,21.0
37700,37702,Subaru AKEHOSHI,Unknown,Male,Orange,16.074,34.74,Unknown,Unknown,Unknown,"Airheads, High School Students, Hyperactive, Idols, Teenagers",111,8,Unknown,https://www.anime-planet.com/characters/subaru-akehoshi,119.0,32212.0
41158,41161,Morella,Unknown,Female,Grey,74.939,4.559,Unknown,Unknown,Unknown,Elderly,5,114,Unknown,https://www.anime-planet.com/characters/morella-gosick,119.0,8425.0
46992,46997,Kenjirou SAKAMOTO,Unknown,Male,Black,19.647,11.974,Black,May 30,A,"High School Students, Athletes, Teenagers, Basketball Players",81,38,Unknown,https://www.anime-planet.com/characters/kenjirou-sakamoto,119.0,
24847,24849,Belial,Unknown,Female,Grey,23.004,8.794,Unknown,Unknown,Unknown,"Demons, Glasses, Heterochromia, Horns, Pointy Ears, Ponytail, Scantily-clad",63,56,Unknown,https://www.anime-planet.com/characters/belial-sin-nanatsu-no-taizai,119.0,
14429,14431,Tiffany EVERGARDEN,Unknown,Female,Grey,15.808,46.046,Brown,Unknown,Unknown,"Elderly, Wealthy",114,5,Unknown,https://www.anime-planet.com/characters/tiffany-evergarden,119.0,33352.0
11581,11583,Christina SIERRA,Unknown,Female,Brown,16.368,26.112,Unknown,Unknown,Unknown,"Adults, Hackers, Terrorists",107,12,"Christina Sierra is a programmer and hacker for the revolutionary group Celestial Being. She is very personable and idealistic, and has befriended every crew member of the Ptolemaios, getting especially close to Feldt.",https://www.anime-planet.com/characters/christina-sierra,119.0,2581.0
36178,36180,Makio TANIHARA,Unknown,Male,Blue,18.477,14.347,Blue,April 16,Unknown,Teenagers,89,30,Unknown,https://www.anime-planet.com/characters/makio-tanihara,119.0,42897.0
24366,24368,Q-feuille,Unknown,Female,Purple,15.731,42.3,Unknown,Unknown,Unknown,"Immortal, Otaku",114,5,"Q-feuille is an ES member candidate, who also works as a waitress in the Touch & Go! café when not out on missions for GTO. Unlike her partner Ascoeur, Q-feuille is mature and intelligent, and she has a flawless memory. But nobody is perfect - she is an otaku when it comes to magical girl series, and she is petrified of ghosts and the supernatural! Her special ability is precognition, and she fights using small ‘Chocolate Bombs’.",https://www.anime-planet.com/characters/q-feuille,119.0,
34118,34120,Leon MISHIMA,Unknown,Male,Brown,52.785,4.898,Unknown,Unknown,Unknown,Adults,13,106,Unknown,https://www.anime-planet.com/characters/leon-mishima,119.0,
10553,10554,Veronica,Unknown,Unknown,Black,15.484,66.329,Unknown,Unknown,Unknown,Animals,117,2,Unknown,https://www.anime-planet.com/characters/veronica-brave-10,119.0,
39572,39574,Fumi ROPPONGI,Unknown,Male,Red,15.638,47.336,Unknown,Unknown,Unknown,"Hackers, Anthropomorphic",115,4,Unknown,https://www.anime-planet.com/characters/fumi-roppongi,119.0,
26517,26519,Kei YONAGI,Unknown,Female,Black,15.538,75.468,Unknown,Unknown,Unknown,"Actors, Hair Antenna, Middle School Students, Poor, Teenagers",117,2,Unknown,https://www.anime-planet.com/characters/kei-yonagi,119.0,
45200,45204,Ookami,Unknown,Male,Multicolored,15.713,51.262,Unknown,Unknown,Unknown,"Animals, Salaryman, Foxes, Anthropomorphic",115,4,Unknown,https://www.anime-planet.com/characters/ookami,119.0,
35850,35852,Cerik,Unknown,Male,Brown,15.541,75.512,Unknown,Unknown,Unknown,Unknown,117,2,Unknown,https://www.anime-planet.com/characters/cerik,119.0,
46559,46563,Manaka,Unknown,Female,Turquoise,16.176,32.774,Unknown,Unknown,Unknown,"Idols, Animals, Rosy Cheeks, Hair Ribbons, Anthropomorphic",110,9,Unknown,https://www.anime-planet.com/characters/manaka-aggretsuko-3,119.0,
18162,18164,Deneb,Unknown,Male,Black,19.054,13.053,Unknown,Unknown,Unknown,"Magical Familiars, Blinding Bangs",85,34,Unknown,https://www.anime-planet.com/characters/deneb,119.0,
11873,11875,Naoyasu KIRIHARA,Unknown,Male,Black,27.57,6.912,Unknown,Unknown,Unknown,"Adults, Police",46,73,Unknown,https://www.anime-planet.com/characters/naoyasu-kirihara,119.0,
16115,16117,Buzz-Buzz Man,Unknown,Male,Black,31.8,6.203,Unknown,Unknown,Unknown,Afros,36,83,Unknown,https://www.anime-planet.com/characters/buzz-buzz-man,119.0,
7536,7537,Arthur HOPKINS,Arthur HAWKINS,Male,Grey,18.72,13.552,Unknown,Unknown,Unknown,"Elderly, Facial Hair, Archaeologists",87,32,Unknown,https://www.anime-planet.com/characters/arthur-hopkins,119.0,
17259,17261,Satoshi NAGINO,Satch,Male,Blue,16.042,33.959,Unknown,Unknown,Unknown,Teenagers,111,8,Unknown,https://www.anime-planet.com/characters/satoshi-nagino,119.0,16353.0
16695,16697,Miyu,Unknown,Female,Black,15.608,59.371,Unknown,Unknown,Unknown,Unknown,116,3,Unknown,https://www.anime-planet.com/characters/miyu-she-and-her-cat-everything-flows,119.0,
48593,48598,Larxene,Unknown,Female,Blonde,22.703,8.849,Unknown,Unknown,Unknown,Unknown,64,55,Unknown,https://www.anime-planet.com/characters/larxene,119.0,
21967,21969,Liddy STEINBERG,Unknown,Female,Turquoise,16.962,21.445,Unknown,Unknown,Unknown,"Hair Ribbons, Student Council, Ponytail, Lancers, Power Suits",102,17,Unknown,https://www.anime-planet.com/characters/liddy-steinberg,119.0,31338.0
21200,21202,Ichiko TAKASHIMA,Unknown,Female,Purple,16.684,22.813,Unknown,Unknown,Unknown,Ghosts,104,15,Unknown,https://www.anime-planet.com/characters/ichiko-takashima,119.0,
38118,38120,Steven STONE,Daigo TSUWABUKI,Male,Blue,15.703,50.658,Unknown,Unknown,Unknown,Monster Tamers,115,4,Unknown,https://www.anime-planet.com/characters/steven-stone,119.0,28431.0
18250,18252,Suzuka TSUKIMURA,Unknown,Female,Purple,15.567,54.714,Unknown,Unknown,Unknown,"Headbands, Wealthy",116,3,Unknown,https://www.anime-planet.com/characters/suzuki-tsukimura,119.0,
35806,35808,Kally,Unknown,Male,Grey,15.834,38.603,Unknown,Unknown,Unknown,"Hair Antenna, Treasure Hunters, Ponytail",113,6,Unknown,https://www.anime-planet.com/characters/kally,119.0,
2939,2939,Fuji,Unknown,Female,Blonde,16.929,22.109,Unknown,Unknown,Unknown,"Huge Breasts, Masochistic, Mermaids, Rosy Cheeks, Scantily-clad",102,16,Unknown,https://www.anime-planet.com/characters/fuji-namiuchigiwa-no-muromi-san,118.0,
47246,47251,Nanaka SHIRAKAWA,Unknown,Female,Pink,15.551,64.039,Unknown,Unknown,Unknown,"Middle School Students, Teenagers, Pigtails, Singers, School Idols, Hair Ribbons",116,2,Unknown,https://www.anime-planet.com/characters/nanaka-shirakawa,118.0,
8711,8712,James CALLENREESE,Unknown,Male,Grey,28.116,6.946,Unknown,Unknown,Unknown,"Adults, Facial Hair",45,73,Unknown,https://www.anime-planet.com/characters/james-callenreese,118.0,36649.0
28945,28947,Auron,Unknown,Male,Black,16.024,35.89,Unknown,Unknown,Unknown,"Scars, Sword Fighters",111,7,Unknown,https://www.anime-planet.com/characters/auron,118.0,
4046,4046,Nikkari Aoe,Unknown,Male,Green,15.611,73.317,Unknown,Unknown,Unknown,"Sword Fighters, Ponytail, Blinding Bangs, Anthropomorphic",116,2,Unknown,https://www.anime-planet.com/characters/nikkari-aoe,118.0,33023.0
11130,11132,Alisa BOSKONOVITCH,Unknown,Female,Pink,16.593,25.093,Unknown,Unknown,Unknown,"Androids, Robots",105,13,Unknown,https://www.anime-planet.com/characters/alisa-boskonovitch,118.0,10702.0
27940,27942,Ryuuta TSUWABUKI,Unknown,Male,Black,16.121,33.728,Unknown,Unknown,Unknown,"Poor, Children, Elementary School Students",110,8,Unknown,https://www.anime-planet.com/characters/ryuuta-tsuwabuki,118.0,
16285,16287,Yousuke's Stepmother,Unknown,Female,Brown,16.229,31.88,Unknown,Unknown,Unknown,Unknown,109,9,Unknown,https://www.anime-planet.com/characters/yousukes-stepmother,118.0,28223.0
22066,22068,Ursula SUMARLIDI,Unknown,Female,Black,16.025,35.958,Unknown,Unknown,Unknown,"Animal Ears, Hats",111,7,Unknown,https://www.anime-planet.com/characters/ursula-sumarlidi,118.0,
31034,31036,Cybernetics Doctor,Unknown,Male,Purple,47.003,5.135,Unknown,Unknown,Unknown,"Doctors, Glasses, Adults",17,101,Unknown,https://www.anime-planet.com/characters/cybernetics-doctor,118.0,226.0
16792,16794,Ron PORTMAN,Unknown,Male,Black,16.57,24.868,Unknown,Unknown,Unknown,"Adults, Dark-skinned",105,13,Unknown,https://www.anime-planet.com/characters/ron-portman,118.0,
25850,25852,Lucie HUGO,Unknown,Female,Turquoise,15.973,40.337,Unknown,Unknown,Unknown,"Cooks, Freckles",112,6,Unknown,https://www.anime-planet.com/characters/lucie-hugo,118.0,
45209,45213,Celsior,Unknown,Male,Blonde,24.464,8.149,Turquoise,Unknown,Unknown,"Elves, Archers, Pointy Ears, Ponytail, Armor, Gloves",57,61,Unknown,https://www.anime-planet.com/characters/celsior,118.0,
5788,5789,Cody BALFOUR,Unknown,Male,Brown,16.035,36.447,Unknown,Unknown,Unknown,"Adults, Police",111,7,Unknown,https://www.anime-planet.com/characters/cody-balfour,118.0,25183.0
6066,6067,Zofis,Unknown,Male,Orange,46.653,5.115,Unknown,Unknown,Unknown,"Manipulative, Ruthless, Demons, Face Markings, Person in a Strange World",17,101,Unknown,https://www.anime-planet.com/characters/zofis,118.0,
34341,34343,Hina FUKAMI,Unknown,Female,Brown,16.226,31.792,Unknown,Unknown,Unknown,"Athletes, Middle School Students, Swimmers, Teenagers",109,9,Unknown,https://www.anime-planet.com/characters/hina-fukami,118.0,23079.0
39323,39325,Yuu GOTOU,Unknown,Male,Brown,19.75,11.881,Brown,Unknown,Unknown,Elementary School Students,80,38,Unknown,https://www.anime-planet.com/characters/yuu-gotou,118.0,
28475,28477,Shinichirou ASANO,Unknown,Male,Black,18.463,14.654,Black,Unknown,Unknown,"Teenagers, Part Time Employees, High School Students",89,29,Unknown,https://www.anime-planet.com/characters/shinichirou-asano,118.0,25429.0
27842,27844,Kunio YAMANOBE,Unknown,Male,Black,19.305,12.697,Unknown,Unknown,Unknown,"Adults, Facial Hair, Headbands, Sunglasses, Teachers",83,35,Unknown,https://www.anime-planet.com/characters/kunio-yamanobe,118.0,
12790,12792,Reiko ICHINOSE,Rei-chan,Female,Brown,15.835,42.557,Unknown,Unknown,Unknown,"Adults, Prostitutes, Single Parents, Smokers",113,5,Unknown,https://www.anime-planet.com/characters/reiko-ichinose,118.0,
1751,1751,Sayaka KOUNO,Unknown,Female,Green,40.069,5.453,Unknown,Unknown,Unknown,Teenagers,23,95,Unknown,https://www.anime-planet.com/characters/sayaka-kouno,118.0,907.0
18716,18718,Miyu OKAMOTO,Unknown,Female,Brown,15.501,85.236,Unknown,Unknown,Unknown,"High School Students, Idols, Pigtails, Teenagers",117,1,Unknown,https://www.anime-planet.com/characters/miyu-okamoto,118.0,19023.0
27828,27830,Masafumi USUI,Usui-chi,Male,Brown,16.285,29.39,Unknown,Unknown,Unknown,Glasses,108,10,Unknown,https://www.anime-planet.com/characters/masafumi-usui,118.0,
48346,48351,Ellickson GARDNER,Unknown,Male,Grey,47.096,5.141,Unknown,Unknown,Unknown,"Facial Hair, Adults",17,101,Unknown,https://www.anime-planet.com/characters/ellickson-gardner,118.0,1535.0
12744,12746,Jolteon,Thunders,Unknown,Multicolored,15.503,85.525,Unknown,Unknown,Unknown,"Pokemon, Lightning Powers, Elemental Powers",117,1,Unknown,https://www.anime-planet.com/characters/jolteon,118.0,527.0
15192,15194,Nao KUNIYASHI,Unknown,Male,Brown,19.65,12.25,Brown,January 6,Unknown,"Animal Hoods, Bandages, Children",81,37,Unknown,https://www.anime-planet.com/characters/nao-kuniyashi,118.0,23333.0
25943,25945,Milan HIMEMIYA,Unknown,Female,Pink,16.781,22.675,Unknown,Unknown,Unknown,Idols,103,15,Unknown,https://www.anime-planet.com/characters/milan-himemiya,118.0,6023.0
13644,13646,Minoru TANAKA,A-Kira,Male,Brown,15.909,46.79,Unknown,Unknown,Unknown,"Analytical, Teenagers",113,5,Unknown,https://www.anime-planet.com/characters/minoru-tanaka,118.0,
10207,10208,Sho HAKUA,Unknown,Male,Orange,16.336,30.283,Unknown,Unknown,Unknown,"Headbands, Person in a Strange World, Piercings, Summoners",108,10,Unknown,https://www.anime-planet.com/characters/sho-hakua,118.0,34561.0
38192,38194,Poke Flute Man,Unknown,Male,White,18.578,14.221,Unknown,Unknown,Unknown,Facial Hair,88,30,Unknown,https://www.anime-planet.com/characters/poke-flute-man,118.0,527.0
36389,36391,Hiroshi MORENOS,Unknown,Male,Blonde,56.944,4.858,Unknown,Unknown,Unknown,"Adults, Tattoos",11,107,Unknown,https://www.anime-planet.com/characters/hiroshi-morenos,118.0,
43953,43957,Yaichi KUZURYU,Unknown,Male,Brown,16.252,32.244,Unknown,Unknown,Unknown,"Board Game Players, Hair Antenna, Teenagers, Tutors",109,9,Unknown,https://www.anime-planet.com/characters/yaichi-kuzuryu,118.0,
39966,39968,Jiro the Extortionist,Unknown,Male,Grey,45.464,5.177,Unknown,Unknown,Unknown,"Scars, Piercings",18,100,Unknown,https://www.anime-planet.com/characters/jiro-the-extortionist,118.0,
5860,5861,Maximilien MORREL,Unknown,Male,Orange,16.553,24.771,Unknown,Unknown,Unknown,"Adults, Military",105,13,"Honest, straightforward Maximilien comes from a vastly different background than those around him. He was raised by a sailing family in Marseilles, and now is employed by the military. He is an adept fighter who never compromises his values.",https://www.anime-planet.com/characters/maximilien-morrel,118.0,
26826,26828,Noire FOSCHUROSE,Noa,Female,Blonde,16.0,41.974,Unknown,Unknown,Unknown,"Braids, Children, Hair Ribbons, Wealthy",112,6,Unknown,https://www.anime-planet.com/characters/noire-foschurose,118.0,43353.0
31401,31403,Hameline,Unknown,Female,White,15.818,52.826,Unknown,Unknown,Unknown,"Barefoot, Blinding Bangs, Cursebearers, Flutists, Hair Antenna, Magic Users, Monster Tamers, Musicians, Pointy Ears, Scars",114,4,Unknown,https://www.anime-planet.com/characters/hameline,118.0,37202.0
34575,34577,Muneyoshi KUGAYAMA,Unknown,Male,Brown,16.213,31.481,Unknown,Unknown,Unknown,"High School Students, Student Council, Teenagers",109,9,Unknown,https://www.anime-planet.com/characters/muneyoshi-kugayama,118.0,12189.0
25445,25447,Kiku,"Kikunojo of the Fallen Snow, Kikunojo of the Lingering Snow",Female,Blue,15.815,52.63,Unknown,September 9,AB,"Feudal Retainers, Hair Ribbons, LGBT+, Ponytail, Samurai, Sword Fighters, Transgender, Waiters, Adults",114,4,Unknown,https://www.anime-planet.com/characters/kiku-one-piece,118.0,21.0
26206,26208,Fumika NANJO,Unknown,Female,Brown,16.978,22.453,Unknown,Unknown,Unknown,"Adults, Announcers",102,16,Unknown,https://www.anime-planet.com/characters/fumika-nanjo,118.0,
22400,22402,Aoi KAGAMI,Unknown,Female,Magenta,15.514,91.257,Unknown,Unknown,Unknown,"Adults, Teachers",117,1,Unknown,https://www.anime-planet.com/characters/aoi-kagami,118.0,
30575,30577,Hachuling KHUN,Blueberry,Male,Blue,17.274,19.847,Unknown,Unknown,Unknown,Nobility,99,19,Unknown,https://www.anime-planet.com/characters/hachuling-khun,118.0,
39943,39945,Rekka,Unknown,Female,Magenta,16.634,25.639,Unknown,Unknown,Unknown,"Orphans, Magic Users",105,13,Unknown,https://www.anime-planet.com/characters/rekka,118.0,34572.0
2341,2341,Kazuha's Father,Unknown,Male,Grey,21.829,9.575,Unknown,Unknown,Unknown,"Adults, Wealthy",68,50,Unknown,https://www.anime-planet.com/characters/kazuhas-father,118.0,
12100,12102,Kyu RENJO,Unknown,Male,Green,15.917,38.503,Unknown,Unknown,Unknown,"Detectives, Teenagers",112,6,"Kyu is boyish and seemingly immature, but when it comes to solving mysteries he is focused. With an ability to come to logical conclusions based on observation, Kyu is a motivation for the rest of his classmates.",https://www.anime-planet.com/characters/kyu-renjo,118.0,
13446,13448,Gabi's Mother,Unknown,Female,Black,53.947,4.968,Brown,Unknown,Unknown,"Adults, Ponytail",13,105,Unknown,https://www.anime-planet.com/characters/gabis-mother,118.0,
28348,28350,Reira,Unknown,Female,Pink,15.859,43.113,Unknown,Unknown,Unknown,"Youkai, Yuki-onna",113,5,Unknown,https://www.anime-planet.com/characters/reira,118.0,
5191,5191,Chloe LEMAIRE,Unknown,Female,Blonde,16.223,31.819,Blue,Unknown,Unknown,"Foreigners, High School Students, Teenagers, Transfer Students",109,9,Unknown,https://www.anime-planet.com/characters/chloe-lemaire,118.0,
