Unnamed: 0,ID,Name,Alias,Gender,Hair Color,Love Rank,Hate Rank,Eye color,Birthday,Blood Type,Tags,Love Count,Hate Count,Description,url,Counts,MAL_ID
27780,27782,Shinzo TAKEMITSU,Unknown,Male,Black,9.508,33.412,Unknown,Unknown,Unknown,"Athletes, High School Students, Teenagers, Ponytail, Martial Artists",224,8,Unknown,https://www.anime-planet.com/characters/shinzo-takemitsu,232.0,
13405,13407,Chiriko,Unknown,Male,Brown,10.561,12.644,Unknown,March 19,Unknown,"Teenagers, Ponytail",197,35,Unknown,https://www.anime-planet.com/characters/chiriko,232.0,
3600,3600,Dorji,Unknown,Male,Brown,10.065,17.263,Unknown,Unknown,Unknown,Sword Fighters,209,23,Unknown,https://www.anime-planet.com/characters/dorji,232.0,14513.0
8950,8951,Misako KURATA,Unknown,Female,Black,9.397,42.311,Brown,Unknown,Unknown,"Adults, Hats, Single Parents, Wealthy, Writers",227,5,"Very protective of her daughter, Misako has a reputation for being more than a little eccentric. She collects random and strange things, including some amazingly wacky hats. As a writer, Misako has had an extremely successful career but her poor editor seems to have to pester her to meet every deadline! Above everything, she values independence, and teaches her daughter exactly that.",https://www.anime-planet.com/characters/misako-kurata,232.0,
13541,13543,Noriyuki IZUNA,Unknown,Male,Brown,10.434,13.55,Unknown,Unknown,Unknown,Exorcists,200,32,Unknown,https://www.anime-planet.com/characters/noriyuki-izuna,232.0,
12678,12680,Kurobee,Unknown,Male,Black,9.488,37.251,Black,Unknown,Unknown,"Monsters, Horns, Blacksmiths",225,7,Unknown,https://www.anime-planet.com/characters/kurobee,232.0,
21144,21146,Asuka SAKINO,Unknown,Female,Brown,9.565,29.008,Unknown,Unknown,Unknown,"Tomboys, Teenagers, High School Students, Athletes, Soccer Players",222,10,Unknown,https://www.anime-planet.com/characters/asuka-sakino,232.0,
14512,14514,Yuusuke YAGI,Unknown,Male,Blonde,9.318,72.339,Unknown,Unknown,Unknown,"Facial Hair, Stoic, Smokers, Adults, Cooks",230,2,Unknown,https://www.anime-planet.com/characters/yuusuke-yagi,232.0,
21137,21139,Marga NARUSE,Unknown,Female,Black,9.412,43.188,Unknown,Unknown,Unknown,"Witches, Wings, Magic Users, Lesbians, Hair Ribbons, LGBT+",227,5,Unknown,https://www.anime-planet.com/characters/marga-naruse,232.0,
13274,13276,Milinda BRANTINI,Elite Princess,Female,Blonde,9.683,25.392,Unknown,Unknown,Unknown,"Chokers, Flutists, Headbands, Mecha Pilots, Military, Musicians, Teenagers",219,13,Unknown,https://www.anime-planet.com/characters/milinda-brantini,232.0,27829.0
25544,25546,Anju EMMA,Snow Witch,Female,Purple,9.289,102.293,Blue,"October 2, 0351",Unknown,"Teenagers, Scars, Moles, Military, Mecha Pilots",231,1,Unknown,https://www.anime-planet.com/characters/anju-emma,232.0,
6143,6144,Sojiro SAKURA,Unknown,Male,Black,9.428,46.141,Grey,Unknown,Unknown,"Cooks, Facial Hair, Glasses",227,5,Unknown,https://www.anime-planet.com/characters/sojiro-sakura,232.0,36023.0
